ProteinIDs,ACY-738_FUS_plusplus1,ACY-738_FUS_plusplus2,ACY-738_FUS_plusplus3,FUSplusplus_vehicle4,FUSplusplus_vehicle5,FUSplusplus_vehicle6,FUSminusminus_vehicle7,FUSminusminus_vehicle8,FUSminusminus_vehicle9
Q9CZM2,29.11,29.026,29.0818,29.44,29.3994,29.3521,29.191,29.0668,29.2068
Q9CZP5,25.8362,27.0027,27.0921,26.6741,25.3433,26.8275,27.4139,26.6237,26.5443
Q9CZP7,25.9988,26.5301,26.0336,26.2246,25.9031,25.9812,26.0558,25.5441,25.7644
Q9CZR8,28.8266,28.3667,28.4448,28.72,28.8278,28.5194,28.4937,28.568,28.8943
Q9CZS1,26.9863,26.529,26.7771,26.5889,26.5192,27.2121,27.0133,26.8453,27.2954
Q9CZT8,25.0105,24.6883,25.9368,25.5536,25.6783,25.5787,25.3143,25.3192,25.7659
Q9CZU3,24.964,24.3319,23.676,23.9043,24.5456,24.4369,24.9969,23.445,22.552
Q9CZU6,34.1021,33.9112,34.0414,33.9772,33.8832,33.7018,33.7908,33.708,33.9194
Q9CZW4,28.463,28.3751,28.3207,28.6607,28.2469,28.3297,28.7301,29.1045,29.2638
Q9CZW5,30.4876,30.2918,30.411,30.3849,30.1794,30.2746,30.3559,30.2413,30.3661
Q9CZX0,25.8433,25.854,25.7417,25.4318,26.0866,26.1728,26.0635,25.8879,25.8202
Q9CZX7,24.9053,23.9367,24.1494,23.8185,24.4625,24.1698,24.1551,23.2747,23.5735
Q9CZX8,28.9695,29.4256,29.5092,29.2473,29.1215,29.4394,29.6047,29.41,29.3635
Q9CZY3,27.2701,27.0865,27.115,27.7812,26.9318,27.3634,23.9619,27.4115,26.9334
Q9D020,27.6644,27.83,27.8949,27.8784,27.8083,27.9272,28.8388,28.6276,28.5028
Q9D023,30.8059,30.1554,30.3743,29.6546,30.0943,30.2096,30.1611,30.0107,30.3871
Q9D024,26.8446,27.1846,26.6583,27.4321,27.3774,26.6174,27.0007,26.8286,26.8025
Q9D051,33.0482,32.7027,32.7592,32.8108,32.6693,32.5917,32.5198,32.6195,32.7811
Q9D071,26.6227,26.6225,26.4843,26.574,27.1911,26.8014,26.6811,26.6005,26.6382
Q9D0A3,27.0174,26.868,26.7521,27.1382,26.8711,26.6546,26.7304,26.6333,26.3167
Q9D0B6,25.2152,25.0179,24.281,25.2268,25.0433,25.1681,24.7281,25.6377,24.8151
Q9D0E1;Q91VC4,29.6668,29.5448,29.5767,30.0528,29.9545,29.8625,30.1064,30.217,30.0165
Q9D0F3,26.9989,27.1996,27.2736,26.799,27.309,27.7203,27.1465,27.3149,27.398
Q9D0F9,31.867,31.8908,31.9313,31.8732,31.8612,31.7416,32.0928,32.0505,32.0754
Q9D0I9,29.7974,29.8473,29.7026,29.8083,29.9712,29.7708,29.6538,29.8254,29.843
Q9D0J4,24.9633,24.5831,25.2617,25.6226,25.7909,25.11,24.6575,23.8157,24.8852
Q9D0J8,23.7349,24.9143,25.3778,25.3795,26.5181,23.8094,24.677,22.8001,26.4196
Q9D0K2,31.1211,31.0197,31.0398,31.1595,31.1895,31.1539,30.8933,31.3331,31.5609
Q9D0L4,26.0362,25.3218,25.6305,26.7479,25.7691,25.6828,26.0209,26.8315,26.054
Q9D0L8,27.0878,27.1594,27.1091,27.3504,27.196,27.2334,27.1984,27.3399,27.1851
Q9D0M1,27.6211,27.4815,27.1448,27.8295,27.601,27.4908,27.5687,26.9615,27.4885
Q9D0M3,31.7421,31.5824,31.6481,31.5499,31.5486,31.2656,31.312,31.5056,31.5556
Q9D0M5,30.8179,30.5601,30.7352,30.8234,30.3128,30.3746,30.7932,30.3529,30.3313
Q9D0R2,28.22,28.0278,28.0475,28.2034,28.2821,28.2653,28.2401,28.336,28.1973
Q9D0R8,24.0984,24.4274,24.0604,24.2662,24.1484,24.3015,24.0423,24.9433,24.318
Q9D0S9,28.2083,28.1787,28.4047,28.4696,28.4755,28.1631,28.4651,28.4367,28.9317
Q9D0T1,27.5769,27.5435,27.7095,27.7146,27.4387,28.0478,28.5556,27.8676,27.7131
Q9D0W5,25.0254,24.9351,24.8376,24.1945,25.2483,25.0052,23.3717,23.7773,25.136
Q9D154,30.4152,30.4865,30.3237,30.0409,29.942,29.851,29.7122,29.3633,29.3523
Q9D172,32.2087,31.8037,31.8415,31.7161,31.9871,31.9709,31.9521,31.941,31.849
Q9D1A2,30.5494,30.6062,30.4949,30.7283,30.8497,30.7308,30.9311,31.0188,30.8658
Q9D1C8,27.807,27.9566,28.0174,27.7338,28.1928,27.8964,27.4289,27.7998,27.6162
Q9D1D4,28.2793,28.4108,28.3763,28.7366,28.7794,28.5506,29.2119,28.5856,28.4262
Q9D1E6,28.5746,28.6369,28.4125,28.3193,28.1609,28.2132,28.1267,28.1867,28.1424
Q9D1E8,26.9976,26.6196,27.0107,27.3321,27.1835,26.7041,26.5172,26.6773,26.8048
Q9D1G1,29.0874,29.1926,29.5042,29.4637,29.4258,29.3131,28.8042,29.028,29.2823
Q9D1G2,23.8851,24.0556,24.3389,25.1346,23.9433,23.4649,24.7069,23.6413,23.4784
Q9D1G3,26.3867,25.9715,26.4397,26.1977,25.9558,25.5386,26.0444,26.0147,26.2713
Q9D1G5,27.7561,27.4776,27.2733,27.6792,27.601,27.5316,27.4075,27.3206,27.4893
Q9D1H6,26.0376,25.576,25.964,25.9215,25.7497,25.905,25.4197,25.6791,26.0878
Q9D1H7,25.6632,25.7459,25.6119,25.9703,25.5451,25.4368,25.3566,25.4697,26.1281
Q9D1H9,23.3776,27.243,27.2709,23.3139,27.702,27.2605,26.6137,27.1756,27.3493
Q9D1I5,26.4244,24.1862,27.2791,26.2898,26.1698,27.0968,26.7352,23.9546,26.1123
Q9D1J1,25.1867,24.928,25.2927,25.6927,25.5586,25.3469,25.2814,25.2009,25.196
Q9D1J3,25.9667,23.5812,25.6938,26.0086,25.9885,26.3632,23.9909,25.9998,24.0549
Q9D1K2,29.3852,29.2513,29.4839,29.2539,29.5088,29.3345,28.7573,28.9937,29.3531
Q9D1K7,27.4384,27.7374,27.5842,27.8287,26.8716,26.9337,28.1523,27.2481,27.255
Q9D1L0,25.6704,26.0796,25.9552,25.9469,26.0961,25.9015,26.7393,26.3022,26.3162
Q9D1L9,27.5576,27.1357,27.5174,26.8771,26.8621,27.471,27.2716,26.8443,27.2877
Q9D1M0,28.8792,28.5633,28.8807,28.5542,29.1616,28.7462,28.4735,28.6597,28.7078
Q9D1M4,27.6181,27.3851,27.4028,27.6977,27.5599,27.6829,27.8712,27.2202,27.568
Q9D1P4,28.9947,28.7944,28.9476,28.8325,28.5676,28.6222,28.3857,28.007,27.5687
Q9D1Q6,29.2142,29.3262,29.2377,29.4163,29.4029,29.4124,29.3166,29.1312,29.0901
Q9D1R9,26.9618,26.9897,26.8359,27.4056,27.2748,26.992,24.6801,27.0913,26.914
Q9D1X0,28.481,28.4698,28.4739,28.4869,28.7647,28.6679,28.1303,28.2594,28.2961
Q9D273,25.446,22.8898,24.0555,23.782,25.4329,25.5151,27.1161,25.5541,25.967
Q9D289,26.9896,24.0104,26.9029,27.068,25.6159,26.5478,26.1524,26.8913,26.5102
Q9D2G2,31.4266,31.2497,31.1864,31.226,30.9477,30.8171,30.9035,30.945,30.9111
Q9D2M8,30.0154,29.8338,29.6553,30.319,29.3109,29.7032,29.9304,29.7387,29.5374
Q9D2N4;O70585,28.3925,28.0945,28.0952,28.4025,28.4919,28.2602,28.359,28.4609,28.5123
Q9D2N9,26.3895,26.8782,26.0427,26.9616,26.5054,26.4542,26.8984,26.2466,26.6653
Q9D2P8,29.8285,29.3475,29.6424,29.8429,29.6947,29.4595,30.2814,29.7933,29.6178
Q9D2R0,28.3825,28.3528,28.5522,27.5149,28.1248,28.6497,27.777,28.0718,28.4106
Q9D2R6,26.3256,26.0439,26.0048,25.7381,25.2362,26.2909,24.1696,23.3192,24.1183
Q9D2V7,27.1733,27.2704,27.3634,27.4329,27.323,27.4392,27.643,27.3678,27.4496
Q9D328,25.5562,25.3535,25.4034,24.8161,24.6667,25.2955,26.7858,25.061,26.395
Q9D358,27.839,27.7236,28.0287,27.634,27.265,27.8357,28.1611,27.8642,27.7697
Q9D379,29.9618,30.1066,30.2671,30.0739,30.4934,30.2044,30.0928,30.1569,29.966
Q9D387,28.4889,28.3568,28.2595,28.7481,28.4344,28.3442,27.9544,28.6636,28.2296
Q9D394,30.6921,30.8771,30.5485,30.7637,30.2559,30.4246,30.6719,30.4279,30.4759
Q9D3A9,30.4895,30.0305,30.4109,30.1326,29.8125,30.172,30.0718,30.275,30.5903
Q9D3D9,30.0888,30.3848,29.9068,30.2555,29.5352,29.6509,30.0335,30.0249,30.0397
Q9D3P8,23.851,24.2422,23.8064,24.7577,24.5234,24.5426,25.1539,25.0376,24.4654
Q9D404,26.2527,26.2017,26.173,26.3813,26.3037,26.2843,26.0738,26.4494,26.4356
Q9D415;Q8BJ42,23.3258,22.5129,23.0246,23.0484,23.2706,22.8427,23.424,22.7957,22.9313
Q9D486,26.1012,25.6347,25.6491,25.8846,25.5585,25.982,25.5795,26.0579,25.855
Q9D4C9,27.827,27.5703,27.5683,27.076,27.3096,27.2509,26.7529,27.0343,26.9859
Q9D4H1,27.9647,27.6907,27.9396,27.7096,28.0889,28.0814,27.7005,28.0907,28.1983
Q9D4H8,29.5373,29.3202,29.3302,29.2541,29.212,29.4087,29.1217,28.9496,29.2665
Q9D517,28.2107,27.6908,27.8215,28.0477,27.4241,27.9107,28.5137,27.8724,27.9857
Q9D554,25.9522,25.3658,25.6962,26.1,26.2907,26.0477,25.8697,26.0474,26.1983
Q9D5T0,28.7191,28.5536,28.5388,28.6766,28.3986,28.561,28.3975,28.4002,28.3726
Q9D5V5,28.1436,27.946,28.0382,28.2962,28.428,28.0631,27.7377,27.8906,27.7419
Q9D5V6,25.0369,24.7409,25.5334,25.8306,25.6636,25.7825,25.6287,24.9641,25.5567
Q9D662,25.5571,25.1215,25.8918,25.864,26.1786,25.9989,25.4127,26.002,25.8004
Q9D6F9,33.8748,33.5139,33.6909,33.7795,33.7008,33.429,33.2969,33.3559,33.5889
Q9D6G9,27.2846,27.4959,26.8187,26.9909,27.1699,26.8641,27.2995,26.2487,26.5672
Q9D6J5,29.396,29.417,29.5518,29.3494,29.1988,29.0233,29.1199,29.471,29.3741
Q9D6J6,31.4703,31.2144,31.3971,30.7272,31.1673,31.1713,30.7451,31.1524,31.3302
Q9D6K5,28.0269,27.2975,28.0327,27.4145,26.7728,27.4094,27.7427,27.0037,27.8022
Q9D6K8,25.5385,25.4833,25.0998,25.8711,25.3133,25.2577,25.832,25.7363,25.2992
Q9D6M3,30.2166,30.0127,29.989,30.1425,30.0599,29.7512,29.9885,29.8632,29.9187
Q9D6P8,28.1516,28.023,28.0156,28.439,28.0398,27.9512,27.9367,28.4227,24.2264
Q9D6R2,33.2064,32.9502,33.0518,33.1636,32.9844,32.8259,32.9549,32.9,33.1025
Q9D6S7,27.121,26.7317,27.0885,26.9631,26.8259,26.9747,26.8024,26.394,26.8171
Q9D6U8,29.4236,29.4373,29.3034,29.2382,29.2781,28.9898,29.0042,29.1633,29.0758
Q9D6Y7,27.6674,27.3045,27.6908,26.4868,27.2913,27.3715,27.4734,27.1965,27.3871
Q9D6Y9,26.8983,26.7959,26.9486,26.8837,27.0289,26.6952,27.9039,26.6455,26.4919
Q9D6Z1,27.8134,27.6112,27.7689,27.764,27.6888,27.7687,27.3964,27.7629,27.7695
Q9D710,28.5419,28.6842,28.6647,28.7961,28.3828,28.223,28.5256,28.4964,28.4861
Q9D711,25.337,25.472,25.4176,25.4197,25.4007,25.7339,25.1155,25.7313,25.3748
Q9D7A8,27.7516,27.8619,28.2227,28.0906,27.909,27.6427,27.7459,27.9211,27.7316
Q9D7B6,26.888,27.0908,26.8826,26.7378,27.3031,26.9265,26.9489,26.8834,27.3184
Q9D7G0,30.2188,29.8802,29.9224,29.9691,30.3359,30.2421,29.9528,30.1055,30.2716
Q9D7H3,26.7246,26.4442,26.6983,26.5048,27.0249,26.7085,26.1304,26.5183,26.6988
Q9D7I5,26.0071,23.3782,25.9089,26.5322,25.9985,26.181,26.0412,25.6319,25.5977
Q9D7J4,24.1981,24.2757,24.1996,24.5223,23.8418,23.9876,24.0674,24.0682,23.7107
Q9D7N3,25.7369,25.3739,25.4631,25.3421,24.8859,25.8367,25.4494,25.5818,25.4618
Q9D7N9,28.6926,28.2343,28.381,28.4343,28.4084,28.4649,28.3188,28.2422,28.5276
Q9D7P6,27.1882,27.3382,27.3113,27.6615,26.9876,27.247,27.9811,27.1198,27.1584
Q9D7S7,26.4914,26.2447,26.4803,26.7264,26.5585,26.2705,26.4133,26.4101,26.0288
Q9D7S9,25.8511,26.5003,26.6099,26.5855,26.1568,26.4949,26.2388,26.1894,26.0877
Q9D7V2,25.1209,24.8083,24.8935,24.9643,25.2266,23.0886,24.6959,24.9235,24.843
Q9D7V9,22.5533,24.1995,23.2836,24.3365,24.5016,24.306,24.2861,24.5294,25.3485
Q9D7X3,29.2856,29.4144,29.3185,28.5195,28.4445,29.6149,29.3077,29.6933,29.2118
Q9D7X8,27.2406,27.225,26.9036,27.2682,27.0144,27.0448,27.6877,27.114,26.8489
Q9D819,30.4033,30.0295,30.2954,29.8871,30.1419,30.1306,30.0723,29.957,30.1484
Q9D832,26.5055,26.7206,26.3226,25.7428,26.0978,26.3193,26.4997,26.4027,27.3506
Q9D855,31.3148,31.2729,31.3254,31.5936,31.1353,31.0386,31.4029,31.1353,31.354
Q9D880,27.2958,27.1361,27.2218,27.6258,27.0834,27.2492,27.9102,27.2002,27.3168
Q9D883;Q8BGJ9,27.3887,26.9857,27.1804,27.491,27.6159,27.6101,26.9855,27.6147,27.7648
Q9D892,29.4168,29.3451,29.2445,29.3034,29.521,29.1959,28.9773,29.3564,29.3059
Q9D898,29.0145,28.6889,28.8372,28.6526,28.882,28.7128,28.2578,28.5663,28.7153
Q9D8B3;Q9D7F7,29.0373,29.1051,28.8356,29.1339,28.9444,28.8954,29.0764,28.7133,28.6985
Q9D8B4,28.9747,28.442,28.5043,28.7796,28.3866,28.3244,28.6847,28.4803,28.7836
Q9D8B7,28.0942,28.1235,27.962,28.458,28.3245,27.9825,28.4699,28.036,27.906
Q9D8E6,31.4053,31.3381,31.3394,31.0875,31.3387,31.4332,31.5224,31.1943,31.5244
Q9D8N0,31.4013,31.4549,31.3419,31.385,31.2853,31.2107,31.4814,31.3359,31.4132
Q9D8S4,26.5057,26.1837,26.1509,26.3893,25.8981,25.9933,26.7748,26.0883,25.8273
Q9D8S9,27.1304,26.9719,27.3927,25.0718,27.0082,27.4937,27.0781,27.4822,27.521
Q9D8T7,26.3094,26.5936,26.5614,26.5087,27.3642,26.4779,22.5091,23.9611,25.2425
Q9D8U8,28.7886,28.3763,28.5433,28.7779,29.1424,29.0088,28.5177,28.8263,28.788
Q9D8W5,28.5589,28.5217,28.6927,28.6599,28.6109,28.7557,28.3956,28.9087,28.7074
Q9D8Y0;Q9D4J1,29.5178,29.4508,29.5622,29.741,29.7534,29.2886,29.5807,29.4527,29.1463
Q9D8Y1,25.8473,25.3997,25.8183,26.4983,25.8111,25.2991,26.1504,26.3861,25.814
Q9D8Z2,24.9645,24.8439,24.7322,24.2911,24.7259,23.4745,24.1684,24.2666,24.6359
Q9D906,27.0613,27.1368,27.2665,27.1888,27.3826,27.4661,26.9321,27.1397,27.151
Q9D924,24.9409,24.9653,25.3824,25.1718,25.1235,25.0069,25.1047,23.7663,23.9144
Q9D964,26.3556,26.1153,26.167,25.9696,26.2622,26.2879,25.3257,25.9542,25.546
Q9D967,27.1309,26.6047,27.2057,26.5137,26.7761,27.0652,26.5825,26.8654,26.8696
Q9D9V3,27.683,27.9615,28.2006,27.7923,27.6757,27.8421,27.8939,27.4985,27.5379
Q9DAK9,27.5901,27.7363,27.5593,28.2191,28.0374,27.6153,28.1992,27.8255,27.8325
Q9DAM7,25.4148,25.4416,25.2915,25.3388,25.612,25.622,25.3996,23.5429,25.5542
Q9DAR7,28.1832,28.0666,28.0666,28.1038,28.1755,28.2106,27.9014,27.8257,27.8212
Q9DAS9,30.5092,30.2901,30.5936,30.8775,30.5741,30.2958,30.3548,30.2137,30.63
Q9DAW9,29.0933,29.0289,28.9638,30.006,30.1526,30.0103,29.9194,29.6443,29.6806
Q9DAZ9,22.9088,22.4484,22.7905,22.9,22.5711,22.8013,24.8267,22.6058,22.8514
Q9DB05,31.1221,30.9918,31.0667,30.8478,31.0629,30.9502,30.6709,30.9066,30.8642
Q9DB15,26.3178,27.3153,27.9596,26.9209,26.8877,27.7429,28.7469,27.0745,27.7043
Q9DB16,25.9734,25.8106,25.5543,25.3099,26.0929,26.0667,25.7898,26.0396,25.3941
Q9DB20,33.4187,32.878,33.2302,33.1045,33.1926,32.9769,32.8483,32.7138,33.2734
Q9DB26,26.0181,25.6379,25.6601,26.7349,25.7858,26.3542,27.2606,27.8171,27.3885
Q9DB27;Q9CQ21,28.4379,28.4711,28.1735,28.9064,28.513,28.2778,28.1391,28.0997,28.45
Q9DB29,25.2938,25.2467,25.0167,24.77,25.2801,24.6351,24.9939,25.6964,25.7665
Q9DB32,27.8229,27.9668,27.87,27.9107,27.4278,27.814,28.0087,27.9513,27.9042
Q9DB34,24.8466,23.3703,24.9994,23.406,24.8351,24.7973,25.2457,24.6991,24.5592
Q9DB41,28.3053,28.279,28.2391,28.5632,28.1248,28.4445,28.5647,28.5962,28.2192
Q9DB60,28.3402,28.216,28.2292,28.479,28.1092,28.1732,27.9147,28.0999,28.2319
Q9DB72,28.3159,28.3598,28.1758,28.0355,27.6418,27.4605,27.4082,27.5023,27.6276
Q9DB73,28.3356,27.7868,28.0025,27.6292,28.164,27.8155,27.5265,27.6845,27.4665
Q9DB77,33.5943,33.4925,33.4427,33.5764,33.0604,33.2213,33.419,33.2432,33.0779
Q9DBB8,25.9528,25.9862,24.9618,23.7452,27.2622,26.5555,26.4406,25.9894,26.2393
Q9DBC0,25.5188,25.7503,25.6581,25.8254,25.8729,25.9858,25.8666,26.185,26.133
Q9DBC3,24.0522,25.037,22.4523,23.3952,24.8399,23.3712,25.0444,24.5591,24.1281
Q9DBC7,29.4127,28.9924,28.9922,29.4359,29.2366,28.8748,29.4158,29.1941,29.3621
Q9DBE8,29.9669,29.7772,29.7961,29.6716,29.7751,29.8085,29.5093,29.8678,30.0268
Q9DBF1,30.4626,30.4287,30.4402,30.7499,30.8188,30.4347,30.3183,30.4512,30.4482
Q9DBG3,32.5126,32.3094,32.439,32.6063,32.3446,32.3152,32.2742,32.3464,32.3512
Q9DBG5,29.8422,29.6952,29.7153,29.9936,29.931,29.8507,29.7488,29.8838,29.8982
Q9DBG6,29.5165,29.2185,29.4151,29.6074,29.7438,29.7405,29.1209,29.3983,29.3972
Q9DBG7,25.1228,24.4079,24.3367,23.9119,24.2212,24.2651,24.4882,24.3531,24.5325
Q9DBH5,26.2437,26.1506,26.0463,23.6948,26.0783,26.0857,23.9528,25.6738,25.729
Q9DBJ1,33.1976,33.1569,33.1275,33.2333,33.1357,32.8956,33.1573,33.022,33.1525
Q9DBL1,28.5147,28.4884,28.6319,28.6971,28.7273,28.656,28.3167,28.487,28.5192
Q9DBL7,27.6504,27.5584,27.7621,27.5279,27.6613,27.5707,27.3882,27.3073,27.7023
Q9DBP5,30.645,30.3276,30.2795,30.2822,30.3399,30.3505,30.3015,30.4079,30.676
Q9DBR3,25.8014,25.5267,26.0141,25.7102,26.46,25.76,25.7068,25.4228,25.7525
Q9DBR7,26.9703,26.6315,26.7253,27.1765,27.092,26.9175,26.6859,26.9168,27.0477
Q9DBS1,26.2524,26.8664,26.0672,26.4993,27.1697,26.6827,26.9509,26.9422,26.2689
Q9DBS2,28.4159,28.2685,28.3889,28.4095,28.2162,28.0991,28.1476,28.2044,28.35
Q9DBT5,27.7678,27.5523,27.5633,27.1871,27.5369,27.4177,27.7108,27.4631,27.1701
Q9DBX3,28.9293,28.9034,28.9345,28.5397,29.0798,28.8937,28.9036,28.4207,28.536
Q9DC07,28.6308,28.6703,28.4161,29.1955,28.5502,28.6798,28.2676,29.022,28.5552
Q9DC16,25.9157,25.7957,25.4332,25.3605,25.9423,26.1535,26.3345,26.1117,26.1819
Q9DC23,26.5896,26.6911,26.7082,27.176,26.212,26.8258,24.6712,24.3551,26.6807
Q9DC28,27.1619,26.6729,26.7491,26.8059,26.3078,26.6466,26.8552,26.5073,26.7305
Q9DC50,24.9343,24.0938,25.1609,24.3429,24.8618,24.6122,24.1006,25.0686,25.1015
Q9DC51,26.1692,25.9132,23.4646,26.0441,26.039,25.8837,26.1102,25.9544,26.3466
Q9DC61,27.8048,27.5362,27.6574,27.1282,27.8547,27.8347,27.9789,27.5371,27.7214
Q9DC69,32.4589,32.1071,32.3089,32.2532,32.1175,32.1033,32.0738,32.0947,32.2356
Q9DC70,30.3591,29.9697,30.037,29.9792,30.2336,29.8962,29.6267,29.8141,29.7825
Q9DCB1,24.8647,25.6245,25.7509,26.0411,25.9822,26.1857,26.7932,26.7671,26.1922
Q9DCB8,25.9528,24.1221,26.1481,25.8041,26.3109,26.1177,25.6138,26.2898,26.0069
Q9DCC4,28.2906,28.6595,28.4658,28.0758,28.0742,28.6323,28.3961,28.2376,28.0619
Q9DCC8,25.9258,26.1927,25.8194,26.4267,25.846,25.9561,26.4315,25.851,25.9477
Q9DCD0,30.5798,30.5683,30.5328,30.6656,30.4604,30.8001,30.4586,30.8537,30.8421
Q9DCH4,28.4096,28.6546,28.9511,28.5774,28.8254,28.784,28.7081,28.4398,28.5986
Q9DCJ5,31.2807,30.8725,31.0305,31.1391,30.9708,30.9065,31.0809,30.8729,31.259
Q9DCJ9,26.2037,26.0538,26.0493,26.3174,26.5731,26.8541,26.2795,26.8051,26.5953
Q9DCL8,27.8661,27.6752,27.9165,27.6889,27.7792,27.7268,26.7496,27.9924,27.6925
Q9DCL9,29.6831,29.4592,29.4891,29.6551,29.5752,29.754,29.8659,29.8025,29.8372
Q9DCM0,28.5872,28.7932,28.8084,28.2595,28.4091,28.6508,28.6148,28.5637,28.4566
Q9DCM2,28.005,27.5899,27.8658,27.8062,28.1255,27.7685,27.9681,28.0611,28.0935
Q9DCN2,31.1871,31.549,31.3166,31.518,31.5291,31.6801,31.6061,31.9088,31.9402
Q9DCP2,28.8976,28.5639,28.4451,28.4833,28.5765,28.0404,28.7537,28.1591,28.278
Q9DCR2,28.1362,28.503,28.183,28.3872,27.876,27.8573,27.2009,28.541,28.7738
Q9DCS2,26.1548,26.1825,25.8397,25.8848,26.174,26.1217,25.289,26.1808,24.8161
Q9DCS3,28.7691,28.2976,28.4581,28.3284,28.4822,28.2171,27.9889,28.0699,28.4361
Q9DCS9,30.5539,30.3923,30.4733,30.5165,30.2661,30.3065,30.2332,30.3314,30.2845
Q9DCT1,27.5236,27.7214,27.9316,28.0941,27.7034,28.1194,27.9281,27.9096,27.8868
Q9DCT2,31.377,30.9621,31.1544,31.1845,31.4138,31.1009,30.9335,31.1935,31.3225
Q9DCT8,30.1769,30.1991,30.2614,30.4169,30.5248,30.4319,30.5405,30.5992,30.2954
Q9DCU2,25.4912,25.7132,23.3844,25.4887,25.6286,25.4077,24.1896,25.3415,24.2412
Q9DCU6,25.956,25.8907,25.5472,25.5743,25.7082,26.0306,25.4286,25.6916,26.6756
Q9DCW4,30.4722,30.5779,30.4271,30.7091,30.6803,30.4037,30.8271,30.2738,30.2891
Q9DCX2,32.3058,32.2137,32.2723,32.068,32.1997,32.0188,31.9334,32.2317,32.353
Q9DCZ1,28.9819,28.7296,28.7552,29.1575,28.8599,28.7437,28.6868,29.0448,29.046
Q9DCZ4,29.5386,29.2816,29.1271,29.1123,28.9133,28.9524,28.6815,28.9833,28.9937
Q9DD18,28.6941,28.4918,28.678,28.717,28.606,28.4061,28.2769,28.8017,28.4496
Q9EP53,25.0962,24.8594,24.9354,25.8036,25.6593,25.0608,25.3183,25.0096,25.9315
Q9EP69,30.3934,30.3073,30.2439,30.2523,30.0701,30.1809,30.0678,30.0665,29.9817
Q9EP89,26.5083,26.8964,27.1275,27.5764,27.0702,27.2891,27.2099,26.9016,26.7902
Q9EPB5,23.7688,24.0454,23.3834,24.4683,23.239,23.5132,23.9152,23.9674,24.1723
Q9EPC1,25.6312,26.1075,26.08,25.3562,26.008,26.3746,26.6409,26.3257,26.7296
Q9EPE9,25.1015,25.0814,25.0755,25.611,24.9745,25.203,25.2817,25.3534,24.9151
Q9EPJ9,26.1017,26.3607,26.3838,26.3114,26.48,26.476,26.8067,26.9566,26.619
Q9EPK2,25.4205,25.7757,25.1841,23.8832,25.8014,25.4814,25.1736,25.3676,25.4706
Q9EPK7,28.0162,27.9719,27.5707,28.1231,28.0355,27.7749,27.4213,27.5278,27.5415
Q9EPL8,29.7335,29.5047,29.4786,29.864,29.5981,29.4327,29.3617,29.4402,29.2978
Q9EPL9,25.3959,25.9829,25.6549,25.9997,25.4498,26.2065,25.2469,26.4964,26.3116
Q9EPN1;Q9ESE1,28.4086,28.0467,28.0184,28.3065,27.9411,28.0679,28.2524,28.1223,28.0187
Q9EPR4,23.4054,22.3302,24.2812,23.68,23.7963,24.0315,23.9826,24.1172,24.1365
Q9EPU0;Q6ZQJ5,28.9406,29.1607,28.9338,28.8254,28.9861,29.2193,28.6334,28.8965,28.7657
Q9EPW0,27.2463,27.2082,27.7696,27.0295,26.8771,28.1713,27.5174,27.9305,27.4434
Q9EQ06;Q8VCR2,29.4909,29.2338,29.2437,29.1906,29.7623,29.4147,29.1894,29.348,29.6007
Q9EQ20,31.6433,31.3564,31.4743,31.6388,31.5805,31.4728,31.6611,31.7688,31.6334
Q9EQ80,28.3975,28.166,28.4391,28.3027,28.36,28.0827,27.57,28.0978,28.2408
Q9EQC5,25.3716,24.8941,25.7423,25.1557,24.7286,25.2745,23.9855,23.4343,25.5629
Q9EQF6,31.9779,31.8342,32.0221,31.7547,31.7177,31.8183,31.8958,31.7181,31.8586
Q9EQH2,24.8407,24.9272,25.195,25.2003,24.792,25.2722,25.4866,25.4221,25.447
Q9EQH3,31.1125,31.0814,31.0899,30.9873,30.9402,30.8553,30.7898,30.9915,30.7799
Q9EQI8,25.3973,25.2143,25.1066,25.0869,25.041,25.3405,24.9768,25.266,25.9508
Q9EQK5,26.1251,26.4841,26.5797,26.9181,26.7701,27.4591,27.1125,27.3247,26.9155
Q9EQP2,27.8201,27.9071,27.9194,27.4898,28.3072,27.893,28.1832,28.1988,28.2421
Q9EQQ2,23.5971,23.84,23.7988,24.5445,23.9904,23.8026,25.1252,23.9371,23.4064
Q9EQQ9,27.5646,27.6355,27.7907,27.7136,27.8619,27.7584,27.5036,27.6574,27.6923
Q9EQS3,24.3592,24.4456,24.5784,24.8146,23.8566,24.691,23.8016,24.1053,23.899
Q9EQU5,28.9329,28.9989,28.9384,29.1997,29.4374,29.3236,29.3174,29.0864,29.4248
Q9EQZ6,27.2802,26.5866,26.9965,27.0492,26.4095,26.6871,26.8896,26.4595,26.8009
Q9ER00,29.0562,29.1802,28.8511,29.0597,29.2769,29.2694,29.2346,29.2542,29.4329
Q9ER35,27.2087,27.1896,27.236,27.1385,26.8174,26.4419,26.4279,26.1606,26.0068
Q9ER72,28.1633,28.0686,28.0229,28.0721,28.0461,27.7979,27.9484,27.7349,27.9692
Q9ER88,26.6994,26.6326,26.4681,26.6446,26.5988,26.7599,26.484,26.9653,26.7826
Q9ERB0,25.501,25.1816,25.2655,25.5771,25.403,25.1921,25.1634,24.6824,25.0512
Q9ERD7,34.8571,34.582,34.729,34.5078,34.6263,34.4345,34.2261,34.4478,34.6846
