id,ACY-738_FUS_plusplus1,ACY-738_FUS_plusplus2,ACY-738_FUS_plusplus3,FUSplusplus_vehicle4,FUSplusplus_vehicle5,FUSplusplus_vehicle6,FUSminusminus_vehicle7,FUSminusminus_vehicle8,FUSminusminus_vehicle9
ENSMUSG00000025534,4.762295713,4.667397974,4.770927036,4.6190556,4.78076933,4.672219384,4.104544632,4.115755511,4.186575642
ENSMUSG00000030199,4.570193318,4.47180827,4.627289112,4.785911429,4.563627017,4.701087566,4.371475454,4.399451415,4.380500403
ENSMUSG00000073940,3.280688507,3.522283488,3.851202227,2.121867516,2.188257771,2.239877823,3.898707792,4.459572403,4.051382196
ENSMUSG00000020219,4.64067505,4.69359453,4.504830609,4.488818979,4.650241449,4.505430373,4.677890367,4.67857313,4.660571828
ENSMUSG00000045665,4.686241795,4.690263988,4.628963186,4.665256497,4.64307783,4.57005083,4.726785842,4.732965069,4.729789719
ENSMUSG00000023959,3.915745769,3.719898778,3.966763932,4.367356746,4.347282958,4.032109644,4.207280733,4.235359407,4.164949207
ENSMUSG00000040018,4.602629128,4.546361855,4.610300024,4.636411211,4.620219681,4.617043914,4.685497548,4.642572887,4.766569035
ENSMUSG00000030035,4.647594532,4.547814451,4.563485752,4.29461867,4.225652881,4.081084762,4.721289448,4.704959045,4.737898945
ENSMUSG00000041650,4.702347181,4.821232889,4.77949799,4.603650694,4.695726323,4.623645567,4.704589083,4.722213915,4.729136177
ENSMUSG00000052031,4.558497082,4.683388628,4.577493467,4.706109271,4.632665694,4.620045836,4.735538841,4.625648617,4.622269318
ENSMUSG00000071267,4.575066575,4.484825193,4.64984137,4.702601651,4.697979403,4.700173063,4.72184274,4.613438454,4.689869108
ENSMUSG00000073889,4.681405559,4.712462602,4.740602498,4.69017361,4.805183723,4.651408971,4.53177751,4.608701296,4.705760189
ENSMUSG00000074785,4.556129096,4.512211253,4.440313098,4.715451394,4.617606474,4.597233436,4.384978424,4.445389092,4.398157442
ENSMUSG00000045410,4.615451525,4.51210371,4.550177187,4.170136499,4.332832949,4.281104084,4.734463551,4.805986397,4.664248342
ENSMUSG00000023994,4.497179502,3.394513082,4.447673306,4.2188842,4.441087513,3.758730697,4.456475945,4.279197171,4.490648628
ENSMUSG00000048832,4.596100204,4.579771825,4.556010863,4.681223019,4.535496134,4.432077938,4.710988686,4.715501626,4.791236286
ENSMUSG00000048612,4.263563954,3.987330589,4.370764492,4.668154018,4.620274706,4.560635219,3.319603552,3.332779387,3.412795414
ENSMUSG00000038070,4.374333728,4.585703807,4.506107384,4.547557182,4.510863476,4.565323209,4.265532775,4.285051031,4.101974645
ENSMUSG00000013833,4.722689108,4.754650921,4.739288742,4.581290415,4.604570492,4.567923313,4.647042974,4.776159097,4.666092044
ENSMUSG00000031534,4.552148392,4.764938559,4.670274765,4.5746296,4.610428576,4.570514296,4.598643544,4.48916111,4.440316348
ENSMUSG00000041632,4.659591428,4.640442221,4.580400135,4.612597481,4.608461512,4.521491909,4.72520479,4.728513618,4.704929846
ENSMUSG00000002897,4.267538372,4.450456455,4.30164977,4.64006928,4.550141436,4.557157824,3.885041395,3.859956976,3.808172901
ENSMUSG00000046873,4.507452105,4.574616215,4.604521314,4.387685115,4.308582597,4.328932198,4.735580932,4.731491304,4.654062502
ENSMUSG00000028680,4.346892,4.961452941,4.44475572,4.363709558,4.124863837,4.294258636,4.234091001,4.261370324,4.189640067
ENSMUSG00000086228,4.43205901,4.54670867,4.394850066,4.815343599,4.503414628,4.481835848,4.229555343,4.173782096,4.207952352
ENSMUSG00000004610,4.588310385,4.661165565,4.572384292,4.410005713,4.677835329,4.403601552,4.695601662,4.704849166,4.766447264
ENSMUSG00000019139,4.33581779,4.220123583,4.370375124,4.445197143,4.721470752,4.506589193,4.638379308,4.749353498,4.648366815
ENSMUSG00000021556,4.738374461,4.929210428,4.836836402,4.496348345,4.59947097,4.661952995,4.132957559,4.155143828,4.170629235
ENSMUSG00000040820,4.470150003,4.503483037,4.603793714,4.47290097,4.506049557,4.71804461,4.534450342,4.628133837,4.58944189
ENSMUSG00000097960,3.970865153,3.576676325,4.185199856,3.429117235,3.489502236,4.077953305,4.298480949,4.58678164,4.683861528
ENSMUSG00000041426,4.403043714,4.399764531,4.456275127,4.275756098,4.42254883,4.392208562,4.684758153,4.588789263,4.61110922
ENSMUSG00000042997,4.223358737,4.671386662,4.459459348,4.520296546,4.414481767,4.627158858,4.069243645,4.061746887,3.931586601
ENSMUSG00000028693,4.635061998,4.383414294,4.635369697,4.529352,4.454934893,4.245682476,4.723081678,4.678147485,4.625709942
ENSMUSG00000046658,4.450444503,4.474885521,4.692093534,4.779319495,4.666738813,4.644777815,4.531799895,4.552323359,4.386068694
ENSMUSG00000043298,4.284562622,3.866921171,4.290926545,4.079345117,3.749414868,3.709512144,4.576953209,4.244800997,4.479747881
ENSMUSG00000031578,4.631829868,4.623967508,4.750601425,4.774483133,4.701429528,4.644178516,4.580607935,4.450856562,4.510924318
ENSMUSG00000040666,4.058571027,4.14694964,4.034292196,3.702460927,3.740368963,3.783776936,4.667773642,4.678516804,4.677053136
ENSMUSG00000059493,4.495563946,4.41937467,4.463981732,4.515947303,4.423718609,4.584537828,4.690492296,4.57569722,4.628413021
ENSMUSG00000095334,4.06242265,4.076107026,4.145194268,3.920996385,4.283009239,4.39965974,4.48737968,4.709265068,4.796523175
ENSMUSG00000020541,4.756124184,4.844045781,4.705037095,4.43647375,4.567458938,4.534689897,4.692117275,4.62751736,4.622551486
ENSMUSG00000057594,4.48212087,4.341023257,4.365315266,4.259157534,4.255088459,4.16898316,4.726923715,4.77893061,4.781658104
ENSMUSG00000025134,4.303991384,4.712560534,4.400087847,4.461987815,4.283768398,4.562115416,4.324924063,4.267046484,4.253460062
ENSMUSG00000029916,4.600544973,4.641293824,4.643936709,4.423057122,4.380337053,4.423135637,4.695740273,4.697637456,4.702563344
ENSMUSG00000030083,4.567023174,4.747542631,4.492064008,4.707083815,4.694755039,4.641652851,4.425390495,4.495515697,4.433768206
ENSMUSG00000026921,4.486493695,4.81196951,4.669072478,4.668659853,4.512265881,4.263048799,4.509153271,4.639614823,4.572257454
ENSMUSG00000020520,4.68658861,4.575632231,4.60242821,4.546343699,4.656368407,4.630645277,4.658263565,4.709904399,4.69315836
ENSMUSG00000066148,4.523976827,4.575770917,4.697392121,4.683857721,4.6884569,4.682088785,4.60518734,4.47854036,4.567568675
ENSMUSG00000029366,4.53013508,4.420723521,4.500736679,4.565721191,4.621647013,4.642540242,4.627126137,4.577084659,4.614395405
ENSMUSG00000001435,4.300072679,4.222127428,4.543056433,4.295136057,4.62212442,4.465874349,4.064076304,4.127808309,4.123441341
ENSMUSG00000063445,4.590024235,4.332465027,4.370655514,4.076369808,3.927965639,3.980562995,4.722581512,4.460916142,4.496919109
ENSMUSG00000047045,4.511569639,4.378246383,4.258536839,4.432808653,4.505827047,4.487257241,4.497132286,4.440082058,4.443695839
ENSMUSG00000091735,4.327923862,3.891318902,4.052282483,3.811245488,3.63712926,3.288190699,4.734530894,4.582491455,4.49551363
ENSMUSG00000019579,4.624696933,4.849854358,4.615425418,4.60059292,4.606607039,4.533641201,4.647629088,4.695733695,4.556921821
ENSMUSG00000002233,4.433148858,4.58728988,4.460371871,4.549715236,4.74036179,4.530513158,3.996577686,4.01751788,3.945522304
ENSMUSG00000028914,4.697689799,4.646560852,4.615560724,4.721500231,4.645899924,4.657032656,4.65393844,4.726757924,4.609718748
ENSMUSG00000097431,4.341758239,4.147376309,4.466638022,4.165239057,4.149028377,4.509967002,4.630579898,4.795488304,4.60664792
ENSMUSG00000032085,4.119781858,4.465351385,4.182102144,4.531396636,4.568062051,4.513280384,3.520945962,3.612704622,3.80338312
ENSMUSG00000043673,4.37559823,4.336060721,4.372190907,4.324056093,4.276567505,4.362230979,4.707146392,4.674623797,4.668512725
ENSMUSG00000025817,4.420724505,3.875335264,4.220260806,3.655841581,4.009395484,3.615925697,4.719334134,4.637573719,4.721416977
ENSMUSG00000056941,4.709356584,4.57848624,4.753732148,4.599422789,4.757194073,4.523780523,4.650052264,4.586979258,4.592575759
ENSMUSG00000042626,4.470481599,4.252044144,4.593778063,4.731298197,4.584336171,4.523894478,4.325459747,4.337747314,4.292593038
ENSMUSG00000068856,4.427943656,4.517282202,4.328418603,4.547022335,4.422342042,4.560880949,4.387055571,4.347147112,4.525468196
ENSMUSG00000018102,4.676536597,4.87959379,4.816064665,4.604273076,4.649719411,4.313906917,4.515549043,4.635036072,4.737018375
ENSMUSG00000024845,4.599938147,4.646580108,4.687399021,4.656438869,4.581615483,4.482311484,4.521529704,4.464995408,4.355723409
ENSMUSG00000026810,4.681865096,4.833257347,4.646541802,4.618257468,4.684976772,4.534415722,4.669428367,4.583804251,4.640642039
ENSMUSG00000035382,4.612333262,4.74704893,4.715269135,4.730212567,4.706767252,4.70529679,4.604436508,4.556725442,4.564593737
ENSMUSG00000002058,4.619949031,4.726836654,4.680352758,4.682353458,4.624958871,4.594808651,4.474093892,4.387704163,4.364389481
ENSMUSG00000050447,4.288994374,4.423644701,4.369636366,4.482135667,4.460864944,4.563157297,4.517692172,4.486941681,4.466918196
ENSMUSG00000019849,4.559128889,4.400057545,4.502195021,4.490946734,4.52085305,4.549571359,4.718256022,4.717694284,4.683015135
ENSMUSG00000052676,4.670124597,4.345369455,4.749280653,4.593184999,4.640777978,4.534742564,4.678451573,4.600424983,4.663555794
ENSMUSG00000029173,4.711695721,4.532339559,4.658815167,4.659427264,4.700705855,4.61611692,4.723180239,4.761574069,4.670683278
ENSMUSG00000038957,4.547217167,4.373561331,4.673283027,4.707730763,4.789024124,4.640127614,4.530069657,4.505696742,4.546546099
ENSMUSG00000033055,4.112314416,4.116710824,4.195058224,4.555645682,4.507755153,4.465120738,3.873951117,3.82525181,3.882105055
ENSMUSG00000029022,4.234663768,4.203170795,4.145142691,4.659876324,4.592211331,4.534795245,3.899193151,3.81711488,3.820909702
ENSMUSG00000031754,4.588927068,4.476745741,4.602729567,4.468160277,4.460948796,4.554931633,4.677724937,4.631952104,4.675480695
ENSMUSG00000038721,4.595127308,4.691928299,4.538934075,4.594779484,4.704898836,4.619160633,4.556126874,4.538185183,4.570330327
ENSMUSG00000015605,4.480010274,4.740625116,4.543465018,4.53218693,4.526201921,4.520757087,4.418726574,4.481052167,4.564120751
ENSMUSG00000041544,4.624696879,4.669022647,4.627365197,4.541098459,4.53731498,4.424274271,4.690386572,4.806775177,4.878124529
ENSMUSG00000030323,4.582757521,4.435062833,4.47787395,4.483122653,4.550054753,4.482832732,4.694077595,4.771970079,4.900423488
ENSMUSG00000028576,4.521720984,4.482181434,4.473605103,4.592843327,4.649782313,4.655275693,4.621355679,4.577291137,4.622184929
ENSMUSG00000067722,4.602792984,4.567827814,4.55130224,4.411964627,4.46405797,4.395085887,4.684708432,4.641738756,4.60745299
ENSMUSG00000039660,4.713174783,4.799155615,4.646086072,4.733840719,4.696449207,4.591630052,4.544976356,4.641567113,4.658228015
ENSMUSG00000029468,4.732336181,4.526442142,4.762022178,4.57400828,4.68587156,4.436599208,4.500764782,4.462650607,4.473050506
ENSMUSG00000003178,4.277936531,3.998760429,4.310135403,4.034671274,4.004071066,4.412003165,4.616311812,4.70432333,4.759105405
ENSMUSG00000015748,4.48118748,4.221537299,4.497750065,4.608862821,4.584248787,4.542126214,4.387159484,4.408542985,4.564207282
ENSMUSG00000056145,4.617544013,4.547847843,4.469624815,4.392218928,4.232075095,4.334104065,4.640599289,4.633454855,4.708589336
ENSMUSG00000061762,4.698291562,4.897780432,4.570897767,4.524203916,4.268505877,4.406761266,4.637712194,4.462865724,4.565864705
ENSMUSG00000053113,2.950891611,4.173447088,3.307152892,3.475762732,3.568597062,4.07769552,1.094290361,1.364316946,1.223261911
ENSMUSG00000021754,4.537330808,4.601128453,4.532515444,4.645450252,4.722031956,4.424248168,4.372620839,4.396361196,4.410123998
ENSMUSG00000026958,4.623502869,4.642434617,4.684375817,4.62377556,4.650905186,4.4816637,4.5018645,4.50516849,4.463339223
ENSMUSG00000049232,3.921987398,4.053951837,3.840018409,4.237646399,4.14737665,4.36844665,3.847400631,3.811474894,3.795170454
ENSMUSG00000020432,4.681461053,4.74447855,4.826635698,4.486869765,4.707031797,4.548909162,4.639084733,4.750096697,4.858939645
ENSMUSG00000025498,2.024455175,2.609087302,2.41212894,3.820855008,4.152467895,3.430704946,1.433722486,1.522065512,1.404243226
ENSMUSG00000022114,4.65546883,4.595896594,4.54681446,4.550151827,4.54893279,4.589451048,4.613263118,4.727061139,4.721598624
ENSMUSG00000026839,4.335371931,4.071905068,4.305488471,3.252977729,3.544851623,3.736226613,4.620521747,4.687064586,4.671361008
ENSMUSG00000029798,3.589100648,3.624410541,3.688032208,4.109326175,4.322452481,4.114897712,3.025150687,3.166417028,3.178820722
ENSMUSG00000039242,4.645955211,4.186218254,4.582117526,4.59909136,4.565633352,4.53931658,4.539454482,4.461256836,4.468283241
ENSMUSG00000006456,4.275004695,3.772420029,4.000120321,4.182767135,4.40477721,3.982550094,4.355878355,4.279946447,4.477201682
ENSMUSG00000050071,4.544655612,4.798140757,4.506041239,4.68092232,4.572550355,4.59414942,4.470309696,4.504917078,4.510817967
ENSMUSG00000028268,3.417360782,3.627260032,3.511956753,4.045088137,4.197700932,3.93593926,3.161167312,3.082617243,3.08291529
ENSMUSG00000038252,4.661899559,4.427061151,4.398260506,4.527684696,4.512277231,4.393629843,4.592035886,4.570929748,4.614535332
ENSMUSG00000009614,4.736980041,4.809252325,4.765079765,4.472013383,4.59002336,4.659737372,4.369897094,4.353018968,4.511869697
ENSMUSG00000029249,4.326362398,4.422433408,4.421956516,4.347948787,4.296802177,4.477518243,4.042272825,3.990963341,3.957948699
ENSMUSG00000048930,4.631820109,4.588977378,4.601762202,4.610443506,4.549553429,4.441385052,4.701268761,4.65115606,4.682595078
ENSMUSG00000026974,4.392503141,4.525311632,4.520490707,4.570790085,4.508817747,4.568829239,4.464987904,4.372202706,4.502965112
ENSMUSG00000020521,4.161082784,4.090660865,4.148440618,4.530303748,4.453527395,4.555565483,4.084280277,4.02030755,4.060977674
ENSMUSG00000032067,4.633914724,4.638697332,4.639087763,4.643886443,4.703863561,4.570166124,4.546618766,4.5300786,4.418629231
ENSMUSG00000001755,4.653121081,4.707785417,4.553485755,4.611950907,4.696595921,4.592514629,4.624229768,4.673889745,4.662283439
ENSMUSG00000027610,4.679463853,4.759054355,4.508129799,4.386747139,4.43871228,4.332615779,4.68294437,4.650206247,4.573702267
ENSMUSG00000022940,4.569582045,4.773392601,4.734774177,4.477558936,4.579832603,4.560276266,4.68729437,4.648655651,4.539262755
ENSMUSG00000085084,3.530311276,3.925966193,3.738776449,4.510128198,4.190885396,4.397761736,3.364930198,3.410207042,3.19750159
ENSMUSG00000034110,4.546652474,4.122066851,4.486728736,4.054390848,4.136222425,3.733917361,4.709575153,4.69632024,4.642037708
ENSMUSG00000002324,4.417618372,4.461418567,4.387418671,4.499219037,4.679344618,4.486811201,3.994528004,4.035490318,4.183216922
ENSMUSG00000025425,4.450064923,4.460679806,4.487351524,4.331899323,4.288344534,4.292917266,4.666673209,4.703740834,4.771433039
ENSMUSG00000001942,4.667561301,4.501041218,4.70395618,4.101952982,4.35558676,4.307474539,4.629133396,4.74867141,4.742762606
ENSMUSG00000054469,4.663106711,4.255734513,4.64981974,4.632949576,4.538186654,4.333174708,4.696312263,4.734817046,4.71051672
ENSMUSG00000015668,4.698937509,4.696460889,4.667236566,4.537010667,4.586725029,4.504847204,4.680545512,4.55730131,4.728473043
ENSMUSG00000050730,4.179838925,4.369498239,4.163939867,4.406604528,4.382232109,4.529883735,4.241293353,4.224004332,4.143078106
ENSMUSG00000045176,4.657238353,4.785234104,4.566364492,4.705572867,4.594355635,4.600581514,4.61516761,4.565980272,4.486368465
ENSMUSG00000042312,4.620988849,4.807438955,4.616801584,4.562992769,4.668578151,4.539988854,4.401956896,4.375802028,4.347840401
ENSMUSG00000056305,4.629611454,4.777724314,4.630570637,4.706109271,4.692608694,4.647753544,4.650651645,4.667823236,4.615687599
ENSMUSG00000005533,4.381137985,4.401957696,4.44052486,4.396276405,4.32187317,4.592951845,4.521034665,4.632194637,4.675877388
ENSMUSG00000030986,4.477355987,4.559181784,4.49518685,4.623276182,4.589781508,4.571278058,4.346560178,4.275886562,4.289328938
ENSMUSG00000063296,4.611452234,4.711409036,4.586511658,4.44664075,4.323081327,4.445255525,4.707934149,4.678189906,4.665545122
ENSMUSG00000003955,4.665825851,4.695977316,4.612629432,4.450354268,4.536212412,4.335345456,4.623740978,4.534124851,4.61942402
ENSMUSG00000034810,4.42258357,3.529785791,4.536666545,4.510051674,4.472330507,4.627893013,4.049260864,4.169201909,3.999881208
ENSMUSG00000048216,4.643557156,4.44185498,4.592001266,4.551815634,4.456566016,4.351867296,4.696341382,4.593150033,4.664963715
ENSMUSG00000027650,4.468892448,4.142545495,4.386095387,4.286654782,4.375565448,4.279185463,4.648058837,4.599673485,4.706465252
ENSMUSG00000036357,4.595853086,4.623302198,4.453047941,4.505971324,4.416592933,4.557962647,4.415819922,4.618746994,4.564428188
ENSMUSG00000028069,4.217856267,4.432723174,4.23409876,4.471942469,4.570123619,4.585501524,4.227349238,4.214853707,4.206739435
ENSMUSG00000000148,4.625293225,4.659968012,4.65229432,4.799241016,4.616607033,4.640754254,4.384080945,4.377088754,4.391021067
ENSMUSG00000028099,4.298667583,4.631647167,4.372461432,4.563643208,4.577352273,4.55481368,4.364908329,4.305104421,4.305473964
ENSMUSG00000084845,4.575981788,4.6485069,4.568028801,4.715532467,4.671568637,4.654850917,4.532806521,4.534341106,4.610490337
ENSMUSG00000033610,4.102312408,3.862863557,4.124020792,3.710352962,3.817088771,3.776242199,4.634309639,4.556978721,4.618105205
ENSMUSG00000028861,4.669507238,4.772258639,4.724353264,4.601498339,4.558197381,4.468234551,4.685736122,4.612719384,4.658548996
ENSMUSG00000068329,4.667561301,4.638862734,4.627407728,4.717875215,4.717030968,4.548478292,4.462943517,4.368871593,4.408364196
ENSMUSG00000042787,4.60113114,4.388826949,4.540471728,4.458787191,4.533238869,4.422954666,4.658205993,4.644026969,4.68790916
ENSMUSG00000021022,4.501626921,4.46060828,4.520707179,4.301406006,4.540586131,4.417113617,4.669234826,4.642852304,4.640757737
ENSMUSG00000048939,4.299982852,4.394342652,4.486080114,4.154290506,4.442155069,4.58385429,4.241070826,4.281308166,4.157765174
ENSMUSG00000069814,4.60366353,4.57257577,4.551877834,4.638990032,4.572891363,4.624379266,4.643479476,4.639601383,4.731560684
ENSMUSG00000053080,4.680724995,4.474284367,4.570624315,4.437472966,4.36597247,4.442018488,4.666721628,4.598748015,4.540552546
ENSMUSG00000026174,4.717925643,4.352004235,4.767849192,4.589233934,4.690294448,4.428073725,4.677861544,4.603127885,4.722749189
ENSMUSG00000042328,4.570130702,3.725721303,4.268930809,4.141808622,4.231699312,3.838800947,4.335185827,4.396564013,4.549117199
ENSMUSG00000022412,4.656782064,4.655740615,4.693155841,4.648876762,4.622323676,4.584369509,4.686917766,4.678270732,4.709152923
ENSMUSG00000026281,4.699376949,4.622669253,4.69344838,4.709098144,4.648375085,4.495792869,4.66786099,4.542539182,4.517196696
ENSMUSG00000031156,4.636236556,4.485106265,4.557753157,4.319925995,4.352600327,4.070953951,4.688604238,4.676751076,4.685673309
ENSMUSG00000039231,4.172171488,4.267310124,4.193611505,4.60942737,4.449877694,4.446414281,3.97034985,3.923986324,4.079000657
ENSMUSG00000030879,4.706175621,4.725642732,4.656812612,4.603514828,4.709451234,4.564858291,4.665952515,4.621510948,4.684918675
ENSMUSG00000050538,4.185070691,4.173932148,4.347635621,4.270400922,4.263475495,4.631921605,4.434490679,4.444150188,4.447235134
ENSMUSG00000047146,4.419668239,3.969380547,4.496688202,3.911656243,4.060844334,3.815918239,4.594221887,4.577554967,4.423046507
ENSMUSG00000032308,4.604696742,4.624954576,4.46090311,4.704074154,4.607389834,4.568481269,4.49054311,4.449920759,4.556802745
ENSMUSG00000003411,4.381137985,4.511316801,4.383621099,4.343884643,4.194358023,4.281966006,4.656713577,4.636378274,4.695517586
ENSMUSG00000051306,4.628860663,4.554907805,4.792534299,4.691587859,4.697589822,4.607081061,4.527635211,4.582337113,4.581690306
ENSMUSG00000003581,4.665233963,4.643579487,4.621445397,4.647158894,4.688509557,4.406303761,4.694173052,4.621639459,4.700692073
ENSMUSG00000000976,4.669787518,4.578453256,4.59588006,4.696146338,4.652860229,4.615074458,4.651961467,4.661148232,4.715505094
ENSMUSG00000041592,4.381137985,4.572582821,4.38139094,4.126428812,4.235476079,4.344217519,4.581906109,4.729387719,4.756353609
ENSMUSG00000063434,4.430941957,4.558084637,4.558684559,4.405070187,4.583273969,4.527611969,4.663093475,4.730766081,4.734326285
ENSMUSG00000025239,4.532556805,4.586242,4.540399286,4.587673471,4.534055853,4.515557239,4.509757327,4.470943238,4.435072129
ENSMUSG00000094002,4.39726145,4.287530476,4.372037413,4.348258061,4.395739173,4.56925232,4.521109308,4.491021547,4.496788628
ENSMUSG00000048988,4.646360639,4.162423185,4.401277436,4.2465457,4.224936845,4.0890837,4.672875186,4.69826054,4.792364034
ENSMUSG00000035314,4.50285217,4.554624186,4.4407876,4.50810183,4.558154941,4.440045781,4.664867869,4.580359835,4.568129548
ENSMUSG00000021385,4.630045899,4.391697707,4.573367577,4.573851326,4.534700621,4.535168144,4.689739889,4.363820917,4.529279259
ENSMUSG00000045934,4.501532498,4.439083362,4.344701936,4.489768482,4.595750252,4.456123645,4.068900558,4.059467519,4.114182414
ENSMUSG00000069808,4.359924971,4.055040061,4.256813727,4.07114194,3.915842969,3.76813528,4.592405567,4.434098515,4.489937029
ENSMUSG00000052125,4.286313088,4.058447114,4.225388939,3.717152585,3.736933222,3.737436674,4.650376799,4.702961372,4.730696267
ENSMUSG00000034292,4.631829868,4.493143573,4.577228341,4.60667271,4.617132335,4.512566542,4.684172338,4.649843426,4.73639781
ENSMUSG00000031168,4.276100719,4.139731065,4.109051909,3.792234835,3.935585535,3.671795933,4.642788565,4.6361996,4.601412088
ENSMUSG00000030621,4.63243013,4.620877668,4.546403752,4.503042395,4.574989435,4.577591869,4.685292624,4.644376531,4.65399343
ENSMUSG00000053128,4.538508268,4.597162085,4.522881621,4.47420681,4.394021234,4.457197148,4.5982406,4.70191759,4.679878633
ENSMUSG00000021583,4.398894936,4.412006238,4.534298854,4.398552676,4.544388045,4.595657104,4.333491223,4.225621852,4.227492476
ENSMUSG00000075705,4.452517735,4.622577044,4.501513167,4.616566176,4.607814388,4.535637645,4.393734239,4.304996561,4.410102914
ENSMUSG00000026307,4.572762204,4.391709506,4.543277162,4.092591525,4.228036186,4.114323175,4.613096088,4.703396626,4.73728435
ENSMUSG00000085793,4.687755602,4.641532407,4.67069625,4.744244815,4.703871794,4.643963757,4.645804457,4.583804251,4.674761195
ENSMUSG00000041014,4.150319781,4.560476449,4.444844101,4.37914687,4.041030991,4.522605572,4.223901066,4.218682768,4.156679613
ENSMUSG00000032376,4.386718451,4.639203808,4.41475875,4.406392432,4.421258782,4.533681393,4.357096487,4.280871241,4.369775031
ENSMUSG00000003420,4.625799619,4.661005565,4.743263066,4.496863098,4.638267159,4.574206707,4.460832372,4.638250746,4.533748927
ENSMUSG00000004748,4.594235841,4.551548715,4.478512018,4.336360931,4.534774156,4.378179535,4.68083073,4.702284708,4.695538996
ENSMUSG00000040152,3.762576694,3.651401757,4.222779466,4.251253096,4.653549464,4.742316254,3.60648216,3.775483826,3.481861502
ENSMUSG00000027259,4.356039429,4.157139518,4.431461004,4.26948487,4.432466115,4.324585915,4.607267016,4.636029936,4.635737398
ENSMUSG00000001158,4.594235841,4.639506625,4.572267578,4.651859871,4.676490085,4.635604182,4.64003847,4.620575156,4.716729114
ENSMUSG00000046567,4.582757521,4.281556394,4.51115238,4.465857614,4.463792019,4.362176609,4.629234648,4.581834692,4.551464788
ENSMUSG00000031907,4.305664487,4.426356206,4.402664564,4.589862125,4.587615427,4.596447455,3.944193382,3.946906208,3.885862047
ENSMUSG00000002767,4.313237362,4.614243921,4.380422622,4.675876151,4.579577632,4.535100399,4.177716701,4.165384567,4.183228946
ENSMUSG00000028476,4.072237645,4.554811763,4.301211478,4.475934303,4.378486592,4.607405321,3.870633486,4.070486986,3.880093517
ENSMUSG00000019888,4.196303367,4.278437808,4.250059834,4.162179413,4.251794255,4.510558442,4.177716419,4.247698776,4.071213785
ENSMUSG00000032353,4.690083992,4.754700638,4.679624512,4.632424558,4.694464135,4.593723435,4.465643317,4.47586678,4.518631929
ENSMUSG00000061458,4.652605152,4.583528743,4.623626918,4.730375035,4.691399424,4.652093966,4.56039299,4.542996092,4.5944221
ENSMUSG00000059866,4.188973547,4.569288019,4.430852991,4.530047107,4.343682855,4.528063842,3.736720208,3.763344421,3.549450136
ENSMUSG00000037103,4.358632676,4.654624157,4.374528053,4.737151848,4.538415328,4.543836319,4.017747377,4.060847259,4.015309491
ENSMUSG00000036291,4.384183372,4.193439793,4.518765071,4.226966525,4.204547568,4.395817179,4.672408397,4.703358491,4.637393018
ENSMUSG00000032519,4.316720153,4.359379502,4.351586504,4.564958789,4.490737303,4.551465043,4.416054582,4.4446061,4.327452902
ENSMUSG00000022711,4.427447443,4.386836983,4.560952545,4.49225487,4.494887268,4.367602797,4.654090829,4.576183422,4.580868428
ENSMUSG00000032475,4.596968893,4.115348662,4.656770494,4.424331863,4.610923313,4.395683603,4.678041144,4.641733125,4.691857709
ENSMUSG00000049305,4.423620841,4.69980599,4.535520867,4.516240865,4.548125523,4.559896605,4.486613947,4.706557306,4.597231137
ENSMUSG00000026771,4.435595392,4.528645898,4.572816575,4.616347262,4.42575937,4.646446797,4.533050795,4.479127973,4.544181125
ENSMUSG00000029569,4.534858238,4.495371,4.653400658,4.57558707,4.605268079,4.552039676,4.628804262,4.524201161,4.498528046
ENSMUSG00000051768,4.408028395,4.448002161,4.311284367,4.687213032,4.57235816,4.49569967,4.350435552,4.335895768,4.28304541
ENSMUSG00000079197,4.397874666,4.444189397,4.361933238,4.561447892,4.686142271,4.433636509,4.237244999,4.112050684,4.110362749
ENSMUSG00000021431,4.409088232,4.504999724,4.341566613,4.396239429,4.41881113,4.456493804,4.643638337,4.5420781,4.588992968
ENSMUSG00000049439,4.49488581,4.585484398,4.455142455,4.527734998,4.467193488,4.444842738,4.636590027,4.429354828,4.406391834
ENSMUSG00000039210,4.683388124,4.505485639,4.63653268,4.635565083,4.51757103,4.578032406,4.570022811,4.680488773,4.633025936
ENSMUSG00000028999,4.598021715,4.21921309,4.46115626,4.421430532,4.459353401,4.271275443,4.669601777,4.591137781,4.639378862
ENSMUSG00000038074,4.407115367,4.137432167,4.289422499,4.458512447,4.529724679,4.536510736,4.274048905,4.199375076,4.39372489
ENSMUSG00000042042,4.452694649,4.494895908,4.606437766,4.674229331,4.674687393,4.668560713,4.506856093,4.394175196,4.362826143
ENSMUSG00000041477,4.610905471,4.345109613,4.577882368,4.505868391,4.586847208,4.362318906,4.486732203,4.544312538,4.52799781
ENSMUSG00000003573,4.434989094,4.600425401,4.475251747,4.699991629,4.517117956,4.483515759,4.156855602,4.029408067,3.991327543
ENSMUSG00000020814,4.625293225,4.711702752,4.748594066,4.515172685,4.611204225,4.52926513,4.605096336,4.628453338,4.548683768
ENSMUSG00000038838,4.585838368,4.338351008,4.443150703,4.571774765,4.60100823,4.382291224,4.648345795,4.62930032,4.644440263
ENSMUSG00000027787,4.225678185,4.421778851,4.37722239,4.415340444,4.493471928,4.541791112,4.251463459,4.284204748,4.296382575
ENSMUSG00000001642,4.434379691,4.466603647,4.347659543,4.292268236,4.391266562,4.2773768,4.574193272,4.564648609,4.624688115
